ID_inventario;ID_producto;Stock_kg;Ubicacion
7923;63;9614;Bodega Norte
7924;468;7990;Bodega Sur
7925;470;2059;Puerto
7926;295;2252;Bodega Sur
7927;146;5867;Bodega Sur
7928;277;2941;Bodega Sur
7929;154;2620;Bodega Sur
7930;41;7800;Bodega Norte
7931;394;658;Bodega Sur
7932;366;5574;Puerto
7933;30;1770;Bodega Norte
7934;116;1808;Bodega Sur
7935;415;7953;Bodega Norte
7936;298;2716;Bodega Norte
7937;39;728;Bodega Sur
7938;348;2654;Bodega Sur
7939;461;780;Bodega Norte
7940;494;2240;Bodega Sur
7941;88;5829;Bodega Norte
7942;203;947;Puerto
7943;59;7508;Bodega Sur
7944;245;5907;Bodega Sur
7945;434;47;Bodega Norte
7946;299;1873;Puerto
7947;295;3278;Bodega Norte
7948;409;8460;Bodega Norte
7949;250;3419;Puerto
7950;57;2180;Bodega Sur
7951;62;4607;Bodega Norte
7952;282;3446;Puerto
7953;320;6808;Bodega Norte
7954;65;6487;Puerto
7955;102;7801;Bodega Norte
7956;408;8947;Puerto
7957;468;5065;Bodega Sur
7958;59;2332;Bodega Sur
7959;141;9278;Bodega Norte
7960;179;7746;Bodega Sur
7961;206;2070;Bodega Sur
7962;108;5501;Puerto
7963;129;5188;Bodega Sur
7964;39;3274;Bodega Sur
7965;169;2794;Puerto
7966;194;6191;Puerto
7967;476;8408;Puerto
7968;257;3810;Bodega Sur
7969;448;4055;Puerto
7970;455;6888;Bodega Sur
7971;317;6969;Bodega Sur
7972;79;1422;Puerto
7973;217;3798;Bodega Norte
7974;165;7392;Bodega Sur
7975;63;2435;Bodega Norte
7976;217;323;Puerto
7977;393;1087;Puerto
7978;400;2227;Bodega Sur
7979;444;7604;Bodega Norte
7980;360;1315;Puerto
7981;27;2298;Bodega Norte
7982;120;631;Bodega Norte
7983;82;9415;Puerto
7984;453;2951;Puerto
7985;214;1444;Puerto
7986;43;477;Puerto
7987;88;5624;Bodega Sur
7988;247;107;Bodega Sur
7989;458;9087;Bodega Sur
7990;257;1455;Bodega Norte
7991;270;4099;Bodega Norte
7992;360;8108;Puerto
7993;478;6451;Puerto
7994;157;9437;Bodega Sur
7995;151;5602;Puerto
7996;287;3103;Puerto
7997;127;9707;Puerto
7998;395;1382;Bodega Norte
7999;269;8353;Bodega Norte
8000;205;5641;Puerto
8001;427;9239;Bodega Sur
8002;451;1040;Bodega Norte
8003;342;4478;Puerto
8004;389;6285;Puerto
8005;396;6262;Bodega Sur
8006;150;8841;Bodega Sur
8007;94;7125;Puerto
8008;374;6079;Bodega Norte
8009;376;4404;Bodega Norte
8010;262;7245;Puerto
8011;232;4575;Bodega Norte
8012;266;5856;Bodega Norte
8013;476;138;Puerto
8014;3;4308;Puerto
8015;144;9572;Bodega Norte
8016;417;3818;Puerto
8017;91;4996;Puerto
8018;330;8951;Bodega Norte
8019;282;6741;Puerto
8020;339;5397;Bodega Norte
8021;54;6478;Bodega Sur
8022;435;4165;Bodega Norte
8023;141;1730;Bodega Sur
8024;367;551;Bodega Sur
8025;20;6920;Bodega Norte
8026;184;3217;Puerto
8027;350;3423;Bodega Norte
8028;243;4248;Bodega Norte
8029;403;1897;Bodega Norte
8030;476;9834;Bodega Sur
8031;313;2544;Bodega Norte
8032;478;5484;Puerto
8033;187;4112;Puerto
8034;357;3726;Bodega Norte
8035;329;5440;Bodega Sur
8036;302;4685;Bodega Norte
8037;37;894;Bodega Norte
8038;347;6050;Bodega Sur
8039;116;2497;Puerto
8040;178;3059;Bodega Sur
8041;146;3353;Bodega Sur
8042;276;6768;Bodega Sur
8043;88;8744;Puerto
8044;381;9122;Bodega Sur
8045;341;2769;Puerto
8046;76;1155;Bodega Norte
8047;322;6253;Bodega Norte
8048;122;2527;Puerto
8049;75;8118;Bodega Sur
8050;206;1035;Bodega Norte
8051;109;7144;Bodega Sur
8052;48;3837;Bodega Sur
8053;71;876;Puerto
8054;216;7884;Bodega Norte
8055;132;2062;Bodega Norte
8056;155;4262;Bodega Norte
8057;476;116;Puerto
8058;427;9883;Bodega Sur
8059;161;264;Puerto
8060;473;4382;Puerto
8061;102;2077;Puerto
8062;75;6977;Puerto
8063;368;6724;Bodega Sur
8064;363;10;Bodega Norte
8065;182;4470;Puerto
8066;56;8688;Bodega Sur
8067;269;786;Puerto
8068;113;4038;Puerto
8069;123;4846;Puerto
8070;233;6113;Puerto
8071;483;2057;Bodega Sur
8072;199;718;Bodega Sur
8073;220;9315;Bodega Norte
8074;104;7414;Bodega Norte
8075;329;7023;Bodega Sur
8076;349;8999;Bodega Sur
8077;334;1034;Puerto
8078;332;6771;Puerto
8079;422;8399;Puerto
8080;500;1821;Puerto
8081;194;887;Bodega Norte
8082;87;274;Puerto
8083;471;214;Puerto
8084;425;4488;Puerto
8085;14;4307;Bodega Sur
8086;442;7576;Bodega Sur
8087;388;4704;Bodega Norte
8088;4;1934;Bodega Sur
8089;275;1834;Puerto
8090;132;4721;Bodega Norte
8091;94;1578;Puerto
8092;460;3979;Puerto
8093;102;8684;Bodega Norte
8094;289;7997;Bodega Norte
8095;45;8861;Bodega Norte
8096;485;4282;Puerto
8097;12;4344;Bodega Norte
8098;381;1558;Bodega Norte
8099;187;3023;Bodega Sur
8100;205;9356;Bodega Norte
8101;310;5878;Bodega Sur
8102;157;2872;Bodega Norte
8103;26;4087;Bodega Norte
8104;143;9427;Bodega Sur
8105;211;8350;Puerto
8106;210;5328;Bodega Norte
8107;439;4395;Puerto
8108;336;5575;Bodega Norte
8109;446;8175;Bodega Sur
8110;314;6891;Puerto
8111;52;4219;Bodega Sur
8112;256;5330;Bodega Norte
8113;472;1712;Bodega Norte
8114;349;1276;Puerto
8115;13;9821;Puerto
8116;63;9845;Puerto
8117;426;8123;Puerto
8118;102;1403;Puerto
8119;413;7067;Bodega Norte
8120;195;5972;Bodega Norte
8121;89;9545;Bodega Sur
8122;8;2451;Puerto
8123;356;4612;Bodega Sur
8124;397;7035;Puerto
8125;254;3334;Bodega Norte
8126;91;6602;Bodega Norte
8127;329;7268;Bodega Norte
8128;407;7181;Bodega Norte
8129;58;6939;Puerto
8130;156;6297;Bodega Sur
8131;378;5204;Bodega Norte
8132;30;8108;Bodega Norte
8133;299;3626;Bodega Sur
8134;88;6484;Bodega Sur
8135;96;6715;Bodega Sur
8136;275;9737;Puerto
8137;82;8676;Puerto
8138;273;7064;Puerto
8139;92;3904;Bodega Norte
8140;147;8464;Bodega Norte
8141;66;4278;Puerto
8142;474;7743;Bodega Sur
8143;142;2314;Bodega Norte
8144;111;6862;Bodega Sur
8145;194;3469;Bodega Norte
8146;457;1456;Puerto
8147;369;2758;Bodega Norte
8148;417;6806;Bodega Norte
8149;296;36;Bodega Norte
8150;258;5747;Bodega Sur
8151;308;9998;Puerto
8152;198;4721;Puerto
8153;60;7335;Bodega Norte
8154;19;9879;Bodega Sur
8155;83;3373;Puerto
8156;110;3564;Puerto
8157;271;7280;Bodega Sur
8158;69;8049;Puerto
8159;177;9423;Bodega Norte
8160;174;2472;Bodega Norte
8161;321;6708;Bodega Sur
8162;134;7652;Puerto
8163;98;4698;Bodega Norte
8164;19;1710;Bodega Sur
8165;317;627;Puerto
8166;251;6911;Bodega Norte
8167;214;4820;Puerto
8168;135;1972;Puerto
8169;26;7178;Bodega Sur
8170;168;3954;Puerto
8171;268;2278;Bodega Sur
8172;318;4966;Bodega Sur
8173;251;9427;Puerto
8174;487;2185;Bodega Sur
8175;339;712;Puerto
8176;461;9550;Puerto
8177;409;3820;Bodega Norte
8178;295;3211;Bodega Norte
8179;367;4701;Bodega Norte
8180;375;1883;Bodega Norte
8181;136;942;Bodega Sur
8182;78;2363;Bodega Sur
8183;132;2248;Bodega Sur
8184;50;4126;Bodega Norte
8185;400;9561;Bodega Norte
8186;378;1480;Bodega Sur
8187;408;7387;Bodega Sur
8188;42;1876;Bodega Sur
8189;458;2217;Puerto
8190;355;3868;Bodega Norte
8191;251;5995;Puerto
8192;227;3025;Bodega Sur
8193;316;2949;Bodega Sur
8194;216;6466;Puerto
8195;115;6871;Bodega Sur
8196;63;3573;Puerto
8197;259;7321;Puerto
8198;13;6941;Bodega Norte
8199;348;9973;Bodega Sur
8200;347;482;Bodega Norte
8201;220;1174;Puerto
8202;421;379;Bodega Norte
8203;329;18;Bodega Norte
8204;316;3744;Bodega Sur
8205;136;2318;Bodega Sur
8206;176;7889;Bodega Sur
8207;249;7148;Puerto
8208;202;8353;Bodega Sur
8209;104;1543;Bodega Norte
8210;399;2005;Bodega Norte
8211;152;3143;Bodega Sur
8212;81;6802;Puerto
8213;103;2165;Bodega Sur
8214;164;4745;Bodega Norte
8215;61;8098;Puerto
8216;25;4551;Bodega Sur
8217;170;3819;Bodega Norte
8218;125;8528;Bodega Norte
8219;474;723;Bodega Norte
8220;248;5630;Puerto
8221;11;3984;Bodega Norte
8222;236;2132;Bodega Norte
8223;165;76;Bodega Norte
8224;322;4565;Puerto
8225;106;8863;Puerto
8226;212;6240;Bodega Norte
8227;261;1363;Bodega Norte
8228;239;7798;Bodega Norte
8229;461;2998;Bodega Norte
8230;451;5564;Bodega Norte
8231;235;4373;Bodega Sur
8232;57;8458;Puerto
8233;16;9672;Bodega Sur
8234;190;6275;Puerto
8235;237;3009;Bodega Norte
8236;424;750;Bodega Norte
8237;314;6648;Bodega Sur
8238;87;6590;Bodega Sur
8239;376;6414;Puerto
8240;227;6594;Bodega Sur
8241;156;3974;Puerto
8242;465;3813;Bodega Sur
8243;384;9218;Bodega Norte
8244;96;2444;Puerto
8245;255;1757;Bodega Norte
8246;306;3746;Bodega Sur
8247;229;8969;Bodega Norte
8248;50;6490;Bodega Sur
8249;77;6938;Bodega Norte
8250;238;2334;Puerto
8251;228;9695;Bodega Sur
8252;215;402;Bodega Norte
8253;18;7037;Bodega Sur
8254;77;5637;Bodega Norte
8255;269;6904;Puerto
8256;209;2063;Bodega Sur
8257;37;3013;Bodega Norte
8258;27;2602;Bodega Sur
8259;362;646;Bodega Sur
8260;434;9962;Puerto
8261;268;4297;Puerto
8262;99;808;Bodega Sur
8263;277;5439;Bodega Sur
8264;88;3641;Puerto
8265;299;5259;Bodega Norte
8266;298;6555;Puerto
8267;222;2271;Bodega Norte
8268;342;5405;Bodega Norte
8269;163;1644;Bodega Sur
8270;97;1143;Puerto
8271;214;8373;Bodega Sur
8272;470;5864;Bodega Sur
8273;289;4876;Bodega Norte
8274;448;2163;Bodega Norte
8275;460;1359;Bodega Sur
8276;277;9612;Bodega Norte
8277;422;6340;Puerto
8278;482;3852;Bodega Norte
8279;315;3193;Bodega Sur
8280;326;8566;Bodega Norte
8281;448;8388;Bodega Sur
8282;385;6498;Puerto
8283;489;5444;Bodega Norte
8284;225;274;Bodega Norte
8285;107;2891;Bodega Sur
8286;390;7890;Bodega Norte
8287;280;8052;Bodega Norte
8288;477;7298;Bodega Norte
8289;288;3264;Bodega Sur
8290;348;8249;Bodega Norte
8291;399;7961;Bodega Norte
8292;462;2210;Bodega Sur
8293;477;4355;Bodega Norte
8294;347;6694;Puerto
8295;146;9295;Bodega Sur
8296;460;6050;Bodega Norte
8297;395;4423;Bodega Norte
8298;318;7010;Bodega Sur
8299;478;4129;Bodega Sur
8300;499;1632;Bodega Norte
8301;474;3792;Bodega Sur
8302;231;5357;Puerto
8303;15;8372;Bodega Sur
8304;274;4376;Bodega Sur
8305;285;8276;Puerto
8306;245;3044;Puerto
8307;413;558;Puerto
8308;427;3995;Bodega Norte
8309;196;8051;Bodega Sur
8310;363;9874;Bodega Sur
8311;71;276;Bodega Sur
8312;255;3882;Bodega Norte
8313;50;9387;Bodega Norte
8314;152;3727;Bodega Norte
8315;201;8757;Bodega Sur
8316;245;1253;Bodega Norte
8317;443;1936;Bodega Norte
8318;447;9750;Puerto
8319;215;5711;Puerto
8320;61;6892;Bodega Norte
8321;190;5444;Bodega Sur
8322;197;9352;Puerto
8323;7;3049;Puerto
8324;417;9953;Puerto
8325;240;1091;Puerto
8326;374;2902;Puerto
8327;205;337;Bodega Norte
8328;260;8978;Bodega Sur
8329;400;4235;Bodega Norte
8330;462;5921;Puerto
8331;22;1403;Bodega Sur
8332;151;5514;Puerto
8333;381;6209;Bodega Norte
8334;114;2064;Bodega Sur
8335;419;600;Puerto
8336;44;6880;Bodega Sur
8337;147;1967;Puerto
8338;273;2561;Bodega Sur
8339;425;5151;Puerto
8340;131;8013;Puerto
8341;36;8906;Bodega Norte
8342;88;3337;Bodega Norte
8343;40;4324;Puerto
8344;256;1316;Puerto
8345;59;5279;Bodega Sur
8346;132;1759;Bodega Sur
8347;65;1733;Bodega Sur
8348;321;5813;Puerto
8349;99;7869;Bodega Norte
8350;314;4741;Bodega Norte
8351;159;9539;Puerto
8352;422;6820;Bodega Sur
8353;119;6592;Bodega Norte
8354;415;2211;Bodega Sur
8355;30;1964;Puerto
8356;129;8787;Bodega Norte
8357;175;7754;Bodega Norte
8358;181;1445;Bodega Norte
8359;341;4217;Bodega Sur
8360;230;3518;Bodega Sur
8361;28;3381;Bodega Norte
8362;486;8383;Puerto
8363;3;97;Bodega Sur
8364;215;2314;Bodega Sur
8365;277;1279;Bodega Sur
8366;143;5541;Puerto
8367;73;4528;Bodega Norte
8368;205;9258;Puerto
8369;377;4399;Bodega Norte
8370;174;3583;Bodega Norte
8371;73;2079;Bodega Norte
8372;80;3731;Bodega Norte
8373;197;5184;Bodega Sur
8374;115;585;Bodega Sur
8375;200;8867;Bodega Norte
8376;207;3164;Bodega Norte
8377;309;2689;Bodega Sur
8378;277;4060;Bodega Norte
8379;377;9134;Bodega Sur
8380;286;5270;Bodega Sur
8381;370;6588;Bodega Sur
8382;110;9497;Puerto
8383;449;871;Bodega Sur
8384;350;4056;Bodega Sur
8385;45;5317;Bodega Norte
8386;449;8362;Bodega Sur
8387;383;7775;Bodega Sur
8388;136;1878;Bodega Sur
8389;368;6568;Bodega Sur
8390;454;3957;Bodega Norte
8391;37;300;Puerto
8392;245;7634;Bodega Sur
8393;110;6302;Bodega Sur
8394;14;7198;Bodega Sur
8395;404;3230;Bodega Norte
8396;115;6920;Bodega Sur
8397;80;3662;Bodega Norte
8398;472;8100;Bodega Norte
8399;30;9388;Bodega Norte
8400;232;447;Puerto
8401;67;625;Bodega Norte
8402;408;3571;Puerto
8403;279;2173;Puerto
8404;417;4003;Bodega Sur
8405;57;3147;Bodega Sur
8406;291;1080;Bodega Norte
8407;407;4380;Bodega Norte
8408;181;6352;Puerto
8409;113;3716;Bodega Sur
8410;96;3793;Bodega Norte
8411;332;1132;Bodega Sur
8412;327;4437;Puerto
8413;394;2150;Puerto
8414;46;1615;Bodega Sur
8415;274;9736;Puerto
8416;382;5892;Bodega Norte
8417;160;7051;Puerto
8418;320;2771;Bodega Sur
8419;96;5005;Bodega Norte
8420;115;9595;Puerto
8421;454;2784;Bodega Sur
8422;301;4107;Bodega Sur
8423;222;9804;Bodega Norte
8424;207;2934;Bodega Norte
8425;57;6431;Bodega Norte
8426;323;4499;Bodega Sur
8427;411;3300;Bodega Norte
8428;274;309;Puerto
8429;476;8350;Bodega Norte
8430;243;9976;Bodega Sur
8431;374;8422;Bodega Sur
8432;55;1498;Bodega Norte
8433;67;3044;Bodega Sur
8434;454;9702;Puerto
8435;250;9062;Puerto
8436;48;6807;Puerto
8437;489;9485;Bodega Sur
8438;418;2926;Bodega Norte
8439;60;7066;Puerto
8440;146;4887;Puerto
8441;464;5125;Bodega Sur
8442;494;9382;Bodega Norte
8443;33;7868;Puerto
8444;63;8529;Bodega Sur
8445;497;9377;Puerto
8446;351;3743;Bodega Sur
8447;350;307;Puerto
8448;158;6310;Puerto
8449;135;8231;Bodega Sur
8450;410;4564;Bodega Norte
8451;257;3934;Puerto
8452;260;3708;Bodega Norte
8453;92;708;Puerto
8454;117;2595;Bodega Sur
8455;427;5482;Bodega Sur
8456;287;5510;Puerto
8457;73;4294;Bodega Sur
8458;6;7220;Puerto
8459;407;3832;Puerto
8460;329;7817;Puerto
8461;446;7887;Puerto
8462;155;5290;Bodega Norte
8463;361;3932;Bodega Norte
8464;380;5145;Bodega Sur
8465;145;1022;Bodega Norte
8466;32;8957;Puerto
8467;202;7474;Bodega Norte
8468;178;6482;Bodega Norte
8469;82;6113;Puerto
8470;326;2177;Bodega Norte
8471;197;7428;Bodega Norte
8472;389;4938;Bodega Norte
8473;32;7302;Bodega Norte
8474;299;9716;Puerto
8475;408;8112;Bodega Norte
8476;462;5617;Bodega Sur
8477;389;2706;Bodega Norte
8478;185;8590;Puerto
8479;362;5068;Bodega Norte
8480;230;4435;Puerto
8481;487;7969;Bodega Sur
8482;23;1406;Bodega Sur
8483;493;1525;Puerto
8484;209;2035;Puerto
8485;111;7744;Bodega Sur
8486;500;923;Puerto
8487;188;9445;Bodega Sur
8488;142;7689;Puerto
8489;233;8530;Bodega Norte
8490;16;9055;Puerto
8491;309;7685;Bodega Norte
8492;111;5607;Puerto
8493;262;358;Puerto
8494;279;806;Puerto
8495;472;7493;Bodega Sur
8496;82;1839;Bodega Norte
8497;171;8989;Bodega Norte
8498;138;4249;Puerto
8499;28;3160;Puerto
8500;266;2975;Bodega Norte
8501;371;5527;Puerto
8502;7;4185;Bodega Sur
8503;118;10;Bodega Norte
8504;396;9231;Bodega Norte
8505;322;4385;Bodega Norte
8506;416;8559;Bodega Norte
8507;60;1345;Bodega Norte
8508;93;2889;Bodega Sur
8509;350;3879;Puerto
8510;283;7266;Puerto
8511;30;8331;Puerto
8512;489;5345;Bodega Sur
8513;379;5084;Puerto
8514;77;9700;Puerto
8515;206;2900;Bodega Sur
8516;106;3631;Puerto
8517;443;2108;Bodega Sur
8518;341;4647;Puerto
8519;187;277;Puerto
8520;326;2279;Bodega Sur
8521;343;7780;Bodega Norte
8522;402;8415;Bodega Sur
8523;405;4987;Bodega Norte
8524;405;3683;Bodega Norte
8525;244;640;Bodega Sur
8526;95;7857;Bodega Sur
8527;318;4883;Puerto
8528;97;5111;Puerto
8529;460;8602;Bodega Norte
8530;92;1594;Bodega Norte
8531;151;3451;Bodega Norte
8532;54;7112;Bodega Sur
8533;104;7022;Puerto
8534;384;609;Puerto
8535;249;4010;Puerto
8536;174;906;Bodega Norte
8537;124;8331;Bodega Norte
8538;183;6739;Bodega Sur
8539;48;403;Puerto
8540;161;1317;Puerto
8541;180;6337;Puerto
8542;495;1233;Bodega Norte
8543;470;2702;Puerto
8544;470;3120;Bodega Norte
8545;209;5385;Puerto
8546;54;2710;Puerto
8547;327;5923;Puerto
8548;400;1971;Puerto
8549;332;923;Puerto
8550;125;2395;Bodega Norte
8551;32;9735;Bodega Norte
8552;354;3217;Puerto
8553;200;4315;Puerto
8554;120;2021;Puerto
8555;334;558;Bodega Norte
8556;221;9953;Bodega Norte
8557;68;3731;Puerto
8558;121;1;Puerto
8559;352;6506;Bodega Norte
8560;9;4795;Bodega Norte
8561;75;9096;Bodega Norte
8562;210;5442;Puerto
8563;109;1256;Bodega Sur
8564;491;6558;Puerto
8565;371;9294;Bodega Sur
8566;7;5396;Bodega Norte
8567;498;3590;Puerto
8568;51;8402;Bodega Sur
8569;232;7370;Puerto
8570;153;1039;Puerto
8571;32;6961;Bodega Sur
8572;1;5870;Bodega Sur
8573;410;841;Puerto
8574;168;1108;Bodega Sur
8575;397;886;Puerto
8576;68;8864;Puerto
8577;361;4965;Bodega Sur
8578;241;9906;Puerto
8579;276;1796;Bodega Sur
8580;174;8067;Puerto
8581;24;5540;Bodega Norte
8582;423;6830;Puerto
8583;321;3848;Bodega Norte
8584;243;2035;Bodega Sur
8585;463;6771;Bodega Sur
8586;311;6609;Puerto
8587;221;2028;Puerto
8588;207;5471;Bodega Sur
8589;97;3957;Puerto
8590;158;2066;Bodega Norte
8591;49;6905;Bodega Sur
8592;90;5910;Bodega Sur
8593;436;4260;Bodega Norte
8594;131;2601;Puerto
8595;17;8480;Puerto
8596;331;8385;Puerto
8597;131;2355;Bodega Sur
8598;459;3073;Bodega Norte
8599;26;7578;Bodega Sur
8600;434;9340;Bodega Norte
8601;141;8114;Bodega Norte
8602;211;8106;Bodega Norte
8603;369;7821;Puerto
8604;236;9391;Puerto
8605;490;6989;Puerto
8606;100;7852;Bodega Sur
8607;314;2539;Bodega Norte
8608;194;2225;Bodega Sur
8609;14;9560;Bodega Sur
8610;64;1450;Bodega Sur
8611;214;7385;Bodega Norte
8612;258;7976;Bodega Sur
8613;227;5849;Bodega Norte
8614;353;9437;Bodega Norte
8615;369;4689;Bodega Norte
8616;141;773;Puerto
8617;151;539;Puerto
8618;288;1500;Bodega Sur
8619;95;5933;Puerto
8620;168;7575;Bodega Sur
8621;297;5569;Puerto
8622;37;3279;Bodega Sur
8623;283;1423;Bodega Sur
8624;333;6652;Bodega Norte
8625;171;2464;Bodega Sur
8626;375;6847;Puerto
8627;256;1190;Puerto
8628;208;2524;Bodega Sur
8629;65;6499;Bodega Sur
8630;13;8841;Bodega Sur
8631;374;9983;Bodega Sur
8632;122;641;Bodega Sur
8633;128;9675;Puerto
8634;164;8355;Bodega Sur
8635;293;955;Bodega Sur
8636;90;7854;Puerto
8637;166;5903;Bodega Sur
8638;397;3946;Bodega Norte
8639;301;6619;Puerto
8640;232;8991;Bodega Sur
8641;9;1903;Bodega Sur
8642;350;3330;Puerto
8643;49;6566;Bodega Norte
8644;54;824;Puerto
8645;237;7550;Bodega Sur
8646;144;3044;Bodega Norte
8647;472;4673;Bodega Norte
8648;159;6838;Bodega Sur
8649;64;3447;Bodega Norte
8650;89;4701;Puerto
8651;491;1071;Bodega Norte
8652;53;310;Puerto
8653;211;3772;Bodega Sur
8654;277;2539;Bodega Norte
8655;2;2893;Puerto
8656;389;5910;Bodega Sur
8657;485;1964;Bodega Sur
8658;351;647;Puerto
8659;245;2203;Bodega Sur
8660;72;1428;Puerto
8661;392;855;Bodega Sur
8662;34;9280;Puerto
8663;30;3406;Bodega Sur
8664;241;5157;Bodega Norte
8665;150;3791;Bodega Norte
8666;298;9187;Bodega Sur
8667;96;4806;Bodega Norte
8668;392;4565;Puerto
8669;100;6392;Bodega Sur
8670;212;2202;Bodega Sur
8671;303;9863;Puerto
8672;1;1675;Bodega Norte
8673;488;5462;Puerto
8674;67;9532;Puerto
8675;453;1281;Bodega Sur
8676;352;9591;Puerto
8677;22;6465;Puerto
8678;201;3352;Puerto
8679;438;2950;Puerto
8680;121;4941;Bodega Sur
8681;447;3587;Bodega Sur
8682;225;2648;Bodega Sur
8683;20;2779;Bodega Norte
8684;206;5951;Puerto
8685;356;8364;Bodega Norte
8686;87;1940;Puerto
8687;103;9801;Bodega Norte
8688;197;618;Puerto
8689;162;5077;Puerto
8690;98;8637;Bodega Sur
8691;367;1576;Puerto
8692;279;1798;Bodega Norte
8693;419;8251;Puerto
8694;384;2833;Bodega Norte
8695;68;8755;Puerto
8696;130;4422;Bodega Sur
8697;229;3861;Puerto
8698;488;6443;Bodega Norte
8699;57;7700;Puerto
8700;260;6686;Bodega Sur
8701;185;1532;Puerto
8702;310;4313;Bodega Norte
8703;467;1297;Puerto
8704;401;7779;Puerto
8705;92;6114;Puerto
8706;310;941;Puerto
8707;470;6871;Bodega Norte
8708;225;2473;Bodega Norte
8709;389;7183;Bodega Norte
8710;104;3929;Puerto
8711;9;7811;Bodega Norte
8712;351;2944;Bodega Norte
8713;56;6759;Puerto
8714;56;20;Puerto
8715;414;2263;Bodega Sur
8716;446;1449;Puerto
8717;171;1876;Puerto
8718;389;5846;Bodega Norte
8719;257;3888;Puerto
8720;88;1632;Puerto
8721;92;5532;Bodega Norte
8722;36;891;Bodega Norte
8723;267;1445;Bodega Norte
8724;123;6006;Bodega Sur
8725;382;4733;Puerto
8726;91;6723;Puerto
8727;326;8125;Bodega Norte
8728;370;734;Puerto
8729;474;3527;Bodega Sur
8730;157;2089;Bodega Norte
8731;258;5100;Bodega Sur
8732;391;3069;Puerto
8733;330;2699;Puerto
8734;461;7398;Bodega Norte
8735;233;9449;Bodega Norte
8736;37;4803;Puerto
8737;212;3336;Bodega Sur
8738;372;8951;Bodega Sur
8739;188;8717;Puerto
8740;487;6501;Bodega Norte
8741;187;2901;Bodega Sur
8742;84;9277;Bodega Sur
8743;383;8541;Bodega Norte
8744;358;1167;Puerto
8745;50;8701;Bodega Norte
8746;453;4664;Bodega Sur
8747;151;4654;Bodega Norte
8748;477;6573;Puerto
8749;424;6175;Puerto
8750;472;5514;Bodega Sur
8751;391;3779;Bodega Norte
8752;111;7799;Bodega Norte
8753;187;4790;Bodega Norte
8754;468;3594;Puerto
8755;215;9214;Bodega Sur
8756;3;145;Bodega Sur
8757;70;895;Bodega Norte
8758;199;2936;Bodega Norte
8759;42;1090;Puerto
8760;87;1909;Bodega Sur
8761;100;4855;Bodega Norte
8762;497;265;Bodega Sur
8763;199;342;Puerto
8764;430;6292;Bodega Norte
8765;447;2775;Bodega Sur
8766;196;8380;Bodega Sur
8767;38;950;Bodega Sur
8768;453;8742;Bodega Sur
8769;225;8638;Bodega Norte
8770;301;7643;Puerto
8771;386;5975;Puerto
8772;362;1741;Bodega Norte
8773;76;7040;Bodega Sur
8774;200;9256;Bodega Sur
8775;67;7693;Bodega Sur
8776;73;1885;Puerto
8777;496;6212;Puerto
8778;267;3473;Bodega Sur
8779;244;2943;Puerto
8780;253;6899;Bodega Sur
8781;119;8930;Puerto
8782;325;6474;Puerto
8783;105;3569;Bodega Sur
8784;276;2147;Bodega Norte
8785;34;8533;Bodega Norte
8786;21;3985;Bodega Sur
8787;414;6737;Bodega Sur
8788;20;5958;Puerto
8789;11;9499;Puerto
8790;475;2465;Bodega Sur
8791;183;9697;Puerto
8792;30;47;Bodega Norte
8793;89;1000;Bodega Sur
8794;393;4012;Puerto
8795;321;585;Bodega Norte
8796;394;7942;Bodega Sur
8797;377;9982;Puerto
8798;307;7692;Bodega Sur
8799;380;8717;Bodega Norte
8800;163;2791;Bodega Sur
8801;76;5019;Bodega Norte
8802;428;2169;Puerto
8803;158;6071;Bodega Norte
8804;472;878;Bodega Sur
8805;10;3367;Bodega Norte
8806;450;5767;Bodega Sur
8807;490;2155;Bodega Sur
8808;169;954;Puerto
8809;294;17;Puerto
8810;247;1423;Bodega Sur
8811;155;5779;Puerto
8812;395;3851;Bodega Sur
8813;443;8132;Bodega Norte
8814;190;870;Puerto
8815;10;3554;Puerto
8816;61;6837;Bodega Norte
8817;413;4788;Puerto
8818;170;2913;Bodega Norte
8819;110;5272;Bodega Sur
8820;280;7778;Puerto
8821;213;4653;Puerto
8822;308;8226;Bodega Norte
8823;136;9458;Bodega Sur
8824;327;1946;Bodega Sur
8825;220;2026;Puerto
8826;113;6743;Puerto
8827;103;1294;Puerto
8828;336;3500;Bodega Sur
8829;33;1375;Bodega Norte
8830;1;2006;Bodega Norte
8831;249;3652;Bodega Sur
8832;148;4546;Bodega Norte
8833;68;5251;Bodega Sur
8834;165;2596;Puerto
8835;49;9368;Bodega Norte
8836;50;5930;Bodega Sur
8837;219;7040;Puerto
8838;365;3127;Puerto
8839;431;8646;Bodega Sur
8840;387;2291;Bodega Sur
8841;195;2285;Bodega Sur
8842;172;7569;Puerto
8843;307;5925;Bodega Sur
8844;155;8065;Puerto
8845;93;760;Bodega Sur
8846;209;4498;Bodega Sur
8847;427;1525;Bodega Sur
8848;457;1646;Bodega Sur
8849;446;4490;Bodega Norte
8850;226;1529;Puerto
8851;31;4276;Puerto
8852;439;6634;Bodega Norte
8853;340;8124;Bodega Norte
8854;470;7923;Bodega Sur
8855;500;2438;Puerto
8856;302;1649;Puerto
8857;142;1450;Bodega Sur
8858;370;381;Bodega Sur
8859;300;8739;Bodega Sur
8860;228;449;Bodega Sur
8861;68;5154;Bodega Sur
8862;229;6644;Bodega Sur
