ID_venta;ID_cliente;ID_producto;Cantidad;Precio_total_CLP;Fecha_venta
77843;1531;401;246;94622.0;2029-11-18 10:00:00
77844;979;477;481;106868.0;2029-11-18 11:00:00
77845;1235;30;424;441637.0;2029-11-18 12:00:00
77846;664;359;98;672857.0;2029-11-18 13:00:00
77847;1778;209;108;977116.0;2029-11-18 14:00:00
77848;625;280;12;511438.0;2029-11-18 15:00:00
77849;1028;291;178;400332.0;2029-11-18 16:00:00
77850;1471;2;104;602016.0;2029-11-18 17:00:00
77851;1988;339;149;613003.0;2029-11-18 18:00:00
77852;348;323;109;314349.0;2029-11-18 19:00:00
77853;1682;263;172;204591.0;2029-11-18 20:00:00
77854;1809;357;6;289253.0;2029-11-18 21:00:00
77855;1112;111;485;627163.0;2029-11-18 22:00:00
77856;1102;496;279;377294.0;2029-11-18 23:00:00
77857;1016;375;417;962131.0;2029-11-19 00:00:00
77858;1418;484;12;840159.0;2029-11-19 01:00:00
77859;815;171;451;710549.0;2029-11-19 02:00:00
77860;1834;188;124;201797.0;2029-11-19 03:00:00
77861;1744;15;229;107556.0;2029-11-19 04:00:00
77862;975;461;15;42445.0;2029-11-19 05:00:00
77863;1768;166;244;380669.0;2029-11-19 06:00:00
77864;333;420;41;168670.0;2029-11-19 07:00:00
77865;7;138;143;387267.0;2029-11-19 08:00:00
77866;110;479;151;938753.0;2029-11-19 09:00:00
77867;1779;44;190;622330.0;2029-11-19 10:00:00
77868;1048;323;380;173127.0;2029-11-19 11:00:00
77869;1252;354;468;686509.0;2029-11-19 12:00:00
77870;490;483;155;15317.0;2029-11-19 13:00:00
77871;762;113;62;677953.0;2029-11-19 14:00:00
77872;1082;261;330;71518.0;2029-11-19 15:00:00
77873;1559;334;236;105944.0;2029-11-19 16:00:00
77874;121;299;123;906933.0;2029-11-19 17:00:00
77875;974;459;361;813068.0;2029-11-19 18:00:00
77876;654;121;11;265573.0;2029-11-19 19:00:00
77877;947;26;189;969042.0;2029-11-19 20:00:00
77878;144;424;184;943049.0;2029-11-19 21:00:00
77879;1240;77;15;626684.0;2029-11-19 22:00:00
77880;1641;45;322;745148.0;2029-11-19 23:00:00
77881;349;372;481;367761.0;2029-11-20 00:00:00
77882;284;200;68;332757.0;2029-11-20 01:00:00
77883;1325;311;429;365254.0;2029-11-20 02:00:00
77884;224;355;365;380813.0;2029-11-20 03:00:00
77885;1300;126;301;474866.0;2029-11-20 04:00:00
77886;190;181;76;643632.0;2029-11-20 05:00:00
77887;1256;20;70;71064.0;2029-11-20 06:00:00
77888;1374;490;6;448461.0;2029-11-20 07:00:00
77889;578;45;193;918818.0;2029-11-20 08:00:00
77890;1694;250;270;373400.0;2029-11-20 09:00:00
77891;938;158;440;948585.0;2029-11-20 10:00:00
77892;1444;272;264;315419.0;2029-11-20 11:00:00
77893;899;27;166;648553.0;2029-11-20 12:00:00
77894;1417;300;465;424380.0;2029-11-20 13:00:00
77895;1799;429;214;10991.0;2029-11-20 14:00:00
77896;187;212;436;336121.0;2029-11-20 15:00:00
77897;1475;397;201;669609.0;2029-11-20 16:00:00
77898;151;279;142;465019.0;2029-11-20 17:00:00
77899;622;402;204;523456.0;2029-11-20 18:00:00
77900;1280;177;336;790832.0;2029-11-20 19:00:00
77901;1027;240;159;913015.0;2029-11-20 20:00:00
77902;473;69;51;535837.0;2029-11-20 21:00:00
77903;982;291;125;951462.0;2029-11-20 22:00:00
77904;80;78;180;870398.0;2029-11-20 23:00:00
77905;1324;115;149;862449.0;2029-11-21 00:00:00
77906;73;450;277;192706.0;2029-11-21 01:00:00
77907;1217;275;234;363964.0;2029-11-21 02:00:00
77908;50;200;123;447988.0;2029-11-21 03:00:00
77909;338;415;75;488831.0;2029-11-21 04:00:00
77910;1646;109;124;743454.0;2029-11-21 05:00:00
77911;749;239;165;557384.0;2029-11-21 06:00:00
77912;1845;144;123;572555.0;2029-11-21 07:00:00
77913;1232;486;364;929351.0;2029-11-21 08:00:00
77914;337;460;207;169698.0;2029-11-21 09:00:00
77915;339;326;21;68611.0;2029-11-21 10:00:00
77916;363;166;297;624304.0;2029-11-21 11:00:00
77917;973;300;355;304272.0;2029-11-21 12:00:00
77918;1561;176;264;699551.0;2029-11-21 13:00:00
77919;856;85;141;16199.0;2029-11-21 14:00:00
77920;1170;68;3;293553.0;2029-11-21 15:00:00
77921;950;167;410;252144.0;2029-11-21 16:00:00
77922;601;229;41;241236.0;2029-11-21 17:00:00
77923;1513;181;414;736975.0;2029-11-21 18:00:00
77924;523;446;239;184887.0;2029-11-21 19:00:00
77925;28;17;481;987133.0;2029-11-21 20:00:00
77926;1630;198;62;764763.0;2029-11-21 21:00:00
77927;1404;425;114;973493.0;2029-11-21 22:00:00
77928;1945;21;377;954248.0;2029-11-21 23:00:00
77929;288;465;257;851437.0;2029-11-22 00:00:00
77930;1718;379;378;768825.0;2029-11-22 01:00:00
77931;1968;167;97;284093.0;2029-11-22 02:00:00
77932;931;208;115;712806.0;2029-11-22 03:00:00
77933;516;422;77;390613.0;2029-11-22 04:00:00
77934;1288;239;286;959251.0;2029-11-22 05:00:00
77935;992;355;452;103291.0;2029-11-22 06:00:00
77936;1807;386;491;322343.0;2029-11-22 07:00:00
77937;41;165;418;145850.0;2029-11-22 08:00:00
77938;1849;467;136;362907.0;2029-11-22 09:00:00
77939;784;460;450;332252.0;2029-11-22 10:00:00
77940;678;491;356;582488.0;2029-11-22 11:00:00
77941;1647;387;435;790527.0;2029-11-22 12:00:00
77942;744;358;198;829540.0;2029-11-22 13:00:00
77943;1199;352;274;37320.0;2029-11-22 14:00:00
77944;354;327;141;991627.0;2029-11-22 15:00:00
77945;1405;46;145;10620.0;2029-11-22 16:00:00
77946;63;173;368;130568.0;2029-11-22 17:00:00
77947;118;500;386;887386.0;2029-11-22 18:00:00
77948;1126;478;465;475789.0;2029-11-22 19:00:00
77949;349;274;139;878008.0;2029-11-22 20:00:00
77950;1969;368;276;943747.0;2029-11-22 21:00:00
77951;756;480;437;972463.0;2029-11-22 22:00:00
77952;439;277;484;670675.0;2029-11-22 23:00:00
77953;1526;143;54;881818.0;2029-11-23 00:00:00
77954;1299;278;487;100402.0;2029-11-23 01:00:00
77955;1153;249;302;119649.0;2029-11-23 02:00:00
77956;1287;186;62;344132.0;2029-11-23 03:00:00
77957;1794;105;188;442381.0;2029-11-23 04:00:00
77958;378;108;424;61710.0;2029-11-23 05:00:00
77959;1134;134;216;46899.0;2029-11-23 06:00:00
77960;508;424;277;947653.0;2029-11-23 07:00:00
77961;937;44;190;124800.0;2029-11-23 08:00:00
77962;196;154;1;148136.0;2029-11-23 09:00:00
77963;17;293;187;576446.0;2029-11-23 10:00:00
77964;1993;421;372;622807.0;2029-11-23 11:00:00
77965;548;324;44;825762.0;2029-11-23 12:00:00
77966;138;372;366;610917.0;2029-11-23 13:00:00
77967;1576;169;272;70105.0;2029-11-23 14:00:00
77968;1799;295;43;440110.0;2029-11-23 15:00:00
77969;1680;272;480;498167.0;2029-11-23 16:00:00
77970;906;340;59;441913.0;2029-11-23 17:00:00
77971;332;150;195;749119.0;2029-11-23 18:00:00
77972;1576;82;155;690160.0;2029-11-23 19:00:00
77973;790;417;247;947873.0;2029-11-23 20:00:00
77974;1478;469;215;115187.0;2029-11-23 21:00:00
77975;374;421;195;270063.0;2029-11-23 22:00:00
77976;1795;321;92;439538.0;2029-11-23 23:00:00
77977;1542;18;200;386910.0;2029-11-24 00:00:00
77978;896;161;437;945143.0;2029-11-24 01:00:00
77979;300;264;172;481501.0;2029-11-24 02:00:00
77980;1785;113;284;808360.0;2029-11-24 03:00:00
77981;958;376;341;659890.0;2029-11-24 04:00:00
77982;350;435;420;788288.0;2029-11-24 05:00:00
77983;1063;371;117;657992.0;2029-11-24 06:00:00
77984;1458;33;153;257984.0;2029-11-24 07:00:00
77985;1935;311;148;600045.0;2029-11-24 08:00:00
77986;1928;475;434;981880.0;2029-11-24 09:00:00
77987;1889;64;195;379988.0;2029-11-24 10:00:00
77988;420;382;91;883571.0;2029-11-24 11:00:00
77989;1455;416;110;533285.0;2029-11-24 12:00:00
77990;1533;163;333;207826.0;2029-11-24 13:00:00
77991;920;275;271;276441.0;2029-11-24 14:00:00
77992;249;182;191;190955.0;2029-11-24 15:00:00
77993;848;244;464;770660.0;2029-11-24 16:00:00
77994;1199;322;347;96841.0;2029-11-24 17:00:00
77995;1911;199;94;550503.0;2029-11-24 18:00:00
77996;470;380;266;109298.0;2029-11-24 19:00:00
77997;84;439;19;804830.0;2029-11-24 20:00:00
77998;1806;12;258;454143.0;2029-11-24 21:00:00
77999;1323;211;301;209166.0;2029-11-24 22:00:00
78000;1060;124;307;26040.0;2029-11-24 23:00:00
78001;1873;92;13;970618.0;2029-11-25 00:00:00
78002;1544;430;11;325155.0;2029-11-25 01:00:00
78003;1774;25;412;572387.0;2029-11-25 02:00:00
78004;1548;217;281;422604.0;2029-11-25 03:00:00
78005;1388;150;178;400722.0;2029-11-25 04:00:00
78006;1372;337;118;353893.0;2029-11-25 05:00:00
78007;1431;385;83;408774.0;2029-11-25 06:00:00
78008;1180;298;409;96908.0;2029-11-25 07:00:00
78009;1526;343;489;554335.0;2029-11-25 08:00:00
78010;847;310;89;301155.0;2029-11-25 09:00:00
78011;37;36;96;148884.0;2029-11-25 10:00:00
78012;1100;300;240;13966.0;2029-11-25 11:00:00
78013;1707;125;131;716643.0;2029-11-25 12:00:00
78014;602;50;271;285346.0;2029-11-25 13:00:00
78015;353;123;233;158446.0;2029-11-25 14:00:00
78016;861;224;260;256884.0;2029-11-25 15:00:00
78017;959;156;171;40137.0;2029-11-25 16:00:00
78018;21;472;204;632332.0;2029-11-25 17:00:00
78019;1477;184;68;17028.0;2029-11-25 18:00:00
78020;1344;88;271;98234.0;2029-11-25 19:00:00
78021;426;194;1;615743.0;2029-11-25 20:00:00
78022;660;338;354;243549.0;2029-11-25 21:00:00
78023;1569;91;88;982983.0;2029-11-25 22:00:00
78024;123;463;296;305796.0;2029-11-25 23:00:00
78025;965;161;202;828861.0;2029-11-26 00:00:00
78026;602;464;264;168311.0;2029-11-26 01:00:00
78027;1832;46;147;896900.0;2029-11-26 02:00:00
78028;1356;185;12;367556.0;2029-11-26 03:00:00
78029;1882;331;12;726829.0;2029-11-26 04:00:00
78030;590;224;363;725823.0;2029-11-26 05:00:00
78031;51;173;284;201389.0;2029-11-26 06:00:00
78032;1179;382;192;75179.0;2029-11-26 07:00:00
78033;1259;479;455;270269.0;2029-11-26 08:00:00
78034;749;295;103;867007.0;2029-11-26 09:00:00
78035;1508;95;19;321272.0;2029-11-26 10:00:00
78036;643;301;332;452989.0;2029-11-26 11:00:00
78037;1164;223;155;634465.0;2029-11-26 12:00:00
78038;399;351;271;390655.0;2029-11-26 13:00:00
78039;1830;187;478;616620.0;2029-11-26 14:00:00
78040;1297;4;446;187772.0;2029-11-26 15:00:00
78041;470;236;166;96874.0;2029-11-26 16:00:00
78042;1884;270;362;501893.0;2029-11-26 17:00:00
78043;1372;120;2;214851.0;2029-11-26 18:00:00
78044;935;491;457;990353.0;2029-11-26 19:00:00
78045;507;87;400;604682.0;2029-11-26 20:00:00
78046;1742;256;59;163655.0;2029-11-26 21:00:00
78047;37;414;292;633565.0;2029-11-26 22:00:00
78048;1710;316;48;106533.0;2029-11-26 23:00:00
78049;63;189;175;534354.0;2029-11-27 00:00:00
78050;1863;20;475;687580.0;2029-11-27 01:00:00
78051;315;26;322;908069.0;2029-11-27 02:00:00
78052;30;298;43;120199.0;2029-11-27 03:00:00
78053;584;389;319;342774.0;2029-11-27 04:00:00
78054;1580;211;54;469363.0;2029-11-27 05:00:00
78055;391;101;12;653175.0;2029-11-27 06:00:00
78056;1665;388;329;517784.0;2029-11-27 07:00:00
78057;1589;67;218;410737.0;2029-11-27 08:00:00
78058;1434;120;360;286916.0;2029-11-27 09:00:00
78059;1715;410;73;668331.0;2029-11-27 10:00:00
78060;1249;222;65;943940.0;2029-11-27 11:00:00
78061;1104;415;89;665747.0;2029-11-27 12:00:00
78062;1680;250;292;548671.0;2029-11-27 13:00:00
78063;1635;409;84;495519.0;2029-11-27 14:00:00
78064;732;418;423;643614.0;2029-11-27 15:00:00
78065;932;372;293;136298.0;2029-11-27 16:00:00
78066;1968;477;354;955380.0;2029-11-27 17:00:00
78067;1795;181;290;120869.0;2029-11-27 18:00:00
78068;1155;419;7;92727.0;2029-11-27 19:00:00
78069;1196;31;311;584331.0;2029-11-27 20:00:00
78070;1303;355;68;480174.0;2029-11-27 21:00:00
78071;1431;406;312;186475.0;2029-11-27 22:00:00
78072;1996;325;357;59074.0;2029-11-27 23:00:00
78073;1094;59;171;105485.0;2029-11-28 00:00:00
78074;1648;184;345;267572.0;2029-11-28 01:00:00
78075;1394;123;80;832318.0;2029-11-28 02:00:00
78076;952;249;153;702586.0;2029-11-28 03:00:00
78077;790;339;209;690233.0;2029-11-28 04:00:00
78078;549;48;312;706996.0;2029-11-28 05:00:00
78079;1984;19;473;963183.0;2029-11-28 06:00:00
78080;234;432;66;645521.0;2029-11-28 07:00:00
78081;1876;411;277;629487.0;2029-11-28 08:00:00
78082;1420;167;491;637947.0;2029-11-28 09:00:00
78083;1398;347;296;181707.0;2029-11-28 10:00:00
78084;1725;373;89;832487.0;2029-11-28 11:00:00
78085;1451;438;215;297237.0;2029-11-28 12:00:00
78086;1701;370;15;310054.0;2029-11-28 13:00:00
78087;1752;77;25;685663.0;2029-11-28 14:00:00
78088;297;189;227;360889.0;2029-11-28 15:00:00
78089;1331;322;372;473801.0;2029-11-28 16:00:00
78090;88;349;269;248896.0;2029-11-28 17:00:00
78091;1326;366;341;792583.0;2029-11-28 18:00:00
78092;1000;468;85;691531.0;2029-11-28 19:00:00
78093;13;381;289;623706.0;2029-11-28 20:00:00
78094;525;416;484;254226.0;2029-11-28 21:00:00
78095;1445;345;173;309476.0;2029-11-28 22:00:00
78096;113;27;338;998393.0;2029-11-28 23:00:00
78097;1839;257;420;251709.0;2029-11-29 00:00:00
78098;777;113;268;619705.0;2029-11-29 01:00:00
78099;1905;90;123;860447.0;2029-11-29 02:00:00
78100;618;213;458;46929.0;2029-11-29 03:00:00
78101;373;446;53;141590.0;2029-11-29 04:00:00
78102;591;379;312;273065.0;2029-11-29 05:00:00
78103;694;411;271;308494.0;2029-11-29 06:00:00
78104;1533;436;248;311251.0;2029-11-29 07:00:00
78105;654;200;264;733437.0;2029-11-29 08:00:00
78106;1268;356;440;866041.0;2029-11-29 09:00:00
78107;795;417;41;134046.0;2029-11-29 10:00:00
78108;487;492;491;826359.0;2029-11-29 11:00:00
78109;1442;198;365;296154.0;2029-11-29 12:00:00
78110;1526;85;216;921302.0;2029-11-29 13:00:00
78111;1958;42;483;938715.0;2029-11-29 14:00:00
78112;1709;481;200;606006.0;2029-11-29 15:00:00
78113;1219;139;93;352222.0;2029-11-29 16:00:00
78114;897;414;427;987556.0;2029-11-29 17:00:00
78115;1907;101;488;457948.0;2029-11-29 18:00:00
78116;795;496;102;260974.0;2029-11-29 19:00:00
78117;1699;166;461;316355.0;2029-11-29 20:00:00
78118;1890;266;280;377324.0;2029-11-29 21:00:00
78119;1239;302;139;299808.0;2029-11-29 22:00:00
78120;588;225;285;849644.0;2029-11-29 23:00:00
78121;1177;61;264;537475.0;2029-11-30 00:00:00
78122;1036;42;164;770755.0;2029-11-30 01:00:00
78123;574;380;355;87821.0;2029-11-30 02:00:00
78124;992;184;59;97956.0;2029-11-30 03:00:00
78125;352;208;264;952955.0;2029-11-30 04:00:00
78126;1673;330;101;499920.0;2029-11-30 05:00:00
78127;476;142;186;71644.0;2029-11-30 06:00:00
78128;651;378;7;660515.0;2029-11-30 07:00:00
78129;612;499;472;444279.0;2029-11-30 08:00:00
78130;1888;313;238;938072.0;2029-11-30 09:00:00
78131;1511;95;262;34130.0;2029-11-30 10:00:00
78132;1826;282;217;423089.0;2029-11-30 11:00:00
78133;934;401;61;948052.0;2029-11-30 12:00:00
78134;474;287;137;963051.0;2029-11-30 13:00:00
78135;418;355;363;187768.0;2029-11-30 14:00:00
78136;385;396;153;781930.0;2029-11-30 15:00:00
78137;1081;195;193;895154.0;2029-11-30 16:00:00
78138;879;390;183;231079.0;2029-11-30 17:00:00
78139;21;124;473;990995.0;2029-11-30 18:00:00
78140;1117;145;161;776571.0;2029-11-30 19:00:00
78141;1881;128;373;705827.0;2029-11-30 20:00:00
78142;811;89;272;855933.0;2029-11-30 21:00:00
78143;34;31;125;605855.0;2029-11-30 22:00:00
78144;1522;186;371;609503.0;2029-11-30 23:00:00
78145;963;245;450;229203.0;2029-12-01 00:00:00
78146;730;134;282;982935.0;2029-12-01 01:00:00
78147;735;52;204;330312.0;2029-12-01 02:00:00
78148;1556;349;327;171062.0;2029-12-01 03:00:00
78149;772;361;66;780970.0;2029-12-01 04:00:00
78150;678;86;408;276716.0;2029-12-01 05:00:00
78151;1221;318;215;374717.0;2029-12-01 06:00:00
78152;1409;64;437;300528.0;2029-12-01 07:00:00
78153;1465;451;418;326916.0;2029-12-01 08:00:00
78154;1959;316;241;447136.0;2029-12-01 09:00:00
78155;910;499;121;620571.0;2029-12-01 10:00:00
78156;975;170;69;433386.0;2029-12-01 11:00:00
78157;150;412;382;681275.0;2029-12-01 12:00:00
78158;1297;93;111;317506.0;2029-12-01 13:00:00
78159;999;213;394;606118.0;2029-12-01 14:00:00
78160;987;137;287;517920.0;2029-12-01 15:00:00
78161;529;43;210;446661.0;2029-12-01 16:00:00
78162;432;383;314;576832.0;2029-12-01 17:00:00
78163;86;295;203;372367.0;2029-12-01 18:00:00
78164;1821;395;348;139034.0;2029-12-01 19:00:00
78165;717;223;342;294143.0;2029-12-01 20:00:00
78166;85;231;15;561869.0;2029-12-01 21:00:00
78167;1356;350;430;128975.0;2029-12-01 22:00:00
78168;757;429;395;444720.0;2029-12-01 23:00:00
78169;1876;411;319;893179.0;2029-12-02 00:00:00
78170;573;486;228;633688.0;2029-12-02 01:00:00
78171;1202;484;322;798636.0;2029-12-02 02:00:00
78172;107;485;206;530367.0;2029-12-02 03:00:00
78173;1549;257;238;517824.0;2029-12-02 04:00:00
78174;862;488;24;377462.0;2029-12-02 05:00:00
78175;1503;251;470;844531.0;2029-12-02 06:00:00
78176;1969;205;45;269322.0;2029-12-02 07:00:00
78177;1857;262;476;578112.0;2029-12-02 08:00:00
78178;1380;388;252;349180.0;2029-12-02 09:00:00
78179;1742;53;276;887723.0;2029-12-02 10:00:00
78180;638;119;357;271586.0;2029-12-02 11:00:00
78181;240;274;242;481841.0;2029-12-02 12:00:00
78182;986;105;411;460074.0;2029-12-02 13:00:00
78183;1445;193;24;112050.0;2029-12-02 14:00:00
78184;851;463;318;640029.0;2029-12-02 15:00:00
78185;35;420;75;805420.0;2029-12-02 16:00:00
78186;93;423;37;337211.0;2029-12-02 17:00:00
78187;1995;368;88;922742.0;2029-12-02 18:00:00
78188;1064;75;76;231090.0;2029-12-02 19:00:00
78189;350;447;441;686456.0;2029-12-02 20:00:00
78190;1786;57;27;594775.0;2029-12-02 21:00:00
78191;1036;4;241;819961.0;2029-12-02 22:00:00
78192;1143;389;33;168230.0;2029-12-02 23:00:00
78193;174;170;229;347285.0;2029-12-03 00:00:00
78194;1472;428;403;571614.0;2029-12-03 01:00:00
78195;294;432;39;210006.0;2029-12-03 02:00:00
78196;610;70;395;447353.0;2029-12-03 03:00:00
78197;1287;258;472;902134.0;2029-12-03 04:00:00
78198;1450;341;411;608695.0;2029-12-03 05:00:00
78199;1602;345;47;781837.0;2029-12-03 06:00:00
78200;1507;59;207;296008.0;2029-12-03 07:00:00
78201;1837;120;424;683904.0;2029-12-03 08:00:00
78202;1264;438;156;483691.0;2029-12-03 09:00:00
78203;1205;452;112;987195.0;2029-12-03 10:00:00
78204;1282;383;81;377489.0;2029-12-03 11:00:00
78205;1711;61;424;550804.0;2029-12-03 12:00:00
78206;1608;448;384;495625.0;2029-12-03 13:00:00
78207;694;94;85;784425.0;2029-12-03 14:00:00
78208;515;163;368;921706.0;2029-12-03 15:00:00
78209;1217;182;93;210365.0;2029-12-03 16:00:00
78210;1888;365;195;815343.0;2029-12-03 17:00:00
78211;884;355;190;849171.0;2029-12-03 18:00:00
78212;1537;68;38;729109.0;2029-12-03 19:00:00
78213;1630;327;136;42758.0;2029-12-03 20:00:00
78214;863;412;113;749014.0;2029-12-03 21:00:00
78215;1537;316;170;608805.0;2029-12-03 22:00:00
78216;825;464;111;269960.0;2029-12-03 23:00:00
78217;1237;244;192;103469.0;2029-12-04 00:00:00
78218;1758;423;176;465676.0;2029-12-04 01:00:00
78219;1370;312;47;417417.0;2029-12-04 02:00:00
78220;1733;313;235;794976.0;2029-12-04 03:00:00
78221;381;238;254;494668.0;2029-12-04 04:00:00
78222;3;418;104;694441.0;2029-12-04 05:00:00
78223;819;467;380;172951.0;2029-12-04 06:00:00
78224;1116;496;210;777546.0;2029-12-04 07:00:00
78225;763;328;450;331113.0;2029-12-04 08:00:00
78226;345;57;478;108359.0;2029-12-04 09:00:00
78227;931;118;416;975640.0;2029-12-04 10:00:00
78228;374;147;97;726502.0;2029-12-04 11:00:00
78229;1302;356;51;821623.0;2029-12-04 12:00:00
78230;1836;331;374;159513.0;2029-12-04 13:00:00
78231;398;169;38;637655.0;2029-12-04 14:00:00
78232;1292;190;107;532367.0;2029-12-04 15:00:00
78233;1259;192;76;210787.0;2029-12-04 16:00:00
78234;1079;154;351;847825.0;2029-12-04 17:00:00
78235;1127;223;469;430026.0;2029-12-04 18:00:00
78236;1263;91;428;328093.0;2029-12-04 19:00:00
78237;1647;37;226;396435.0;2029-12-04 20:00:00
78238;1676;303;385;406175.0;2029-12-04 21:00:00
78239;1391;251;214;433600.0;2029-12-04 22:00:00
78240;1707;302;182;546662.0;2029-12-04 23:00:00
78241;1576;184;247;106344.0;2029-12-05 00:00:00
78242;15;347;307;383481.0;2029-12-05 01:00:00
78243;321;9;132;362630.0;2029-12-05 02:00:00
78244;320;461;174;89972.0;2029-12-05 03:00:00
78245;325;20;325;905340.0;2029-12-05 04:00:00
78246;402;81;286;852298.0;2029-12-05 05:00:00
78247;547;72;144;174127.0;2029-12-05 06:00:00
78248;183;336;5;575012.0;2029-12-05 07:00:00
78249;103;327;17;51900.0;2029-12-05 08:00:00
78250;905;97;43;379482.0;2029-12-05 09:00:00
78251;570;302;123;181855.0;2029-12-05 10:00:00
78252;614;446;290;702059.0;2029-12-05 11:00:00
78253;732;144;422;444976.0;2029-12-05 12:00:00
78254;1295;300;141;208263.0;2029-12-05 13:00:00
78255;1569;364;9;37316.0;2029-12-05 14:00:00
78256;1684;320;135;308594.0;2029-12-05 15:00:00
78257;1039;10;253;42517.0;2029-12-05 16:00:00
78258;1534;448;182;665776.0;2029-12-05 17:00:00
78259;1286;390;417;713890.0;2029-12-05 18:00:00
78260;1313;54;419;;2029-12-05 19:00:00
78261;124;79;272;347963.0;2029-12-05 20:00:00
78262;1473;180;166;600827.0;2029-12-05 21:00:00
78263;1516;66;186;563045.0;2029-12-05 22:00:00
78264;535;76;52;584578.0;2029-12-05 23:00:00
78265;471;104;180;200499.0;2029-12-06 00:00:00
78266;159;491;204;688676.0;2029-12-06 01:00:00
78267;760;331;27;281549.0;2029-12-06 02:00:00
78268;1113;206;420;518779.0;2029-12-06 03:00:00
78269;1055;208;438;145687.0;2029-12-06 04:00:00
78270;441;177;194;960654.0;2029-12-06 05:00:00
78271;586;204;112;633291.0;2029-12-06 06:00:00
78272;1226;298;251;255831.0;2029-12-06 07:00:00
78273;228;239;29;146447.0;2029-12-06 08:00:00
78274;106;120;396;88126.0;2029-12-06 09:00:00
78275;189;124;270;747127.0;2029-12-06 10:00:00
78276;1193;367;132;371753.0;2029-12-06 11:00:00
78277;394;352;282;873986.0;2029-12-06 12:00:00
78278;1920;448;116;481304.0;2029-12-06 13:00:00
78279;1868;198;174;525265.0;2029-12-06 14:00:00
78280;1095;181;7;820413.0;2029-12-06 15:00:00
78281;715;157;194;328946.0;2029-12-06 16:00:00
78282;371;239;180;834781.0;2029-12-06 17:00:00
78283;606;265;133;947877.0;2029-12-06 18:00:00
78284;1543;410;21;488796.0;2029-12-06 19:00:00
78285;1314;115;435;967282.0;2029-12-06 20:00:00
78286;521;489;4;412062.0;2029-12-06 21:00:00
78287;546;13;15;639968.0;2029-12-06 22:00:00
78288;1429;314;415;291617.0;2029-12-06 23:00:00
78289;409;135;280;25664.0;2029-12-07 00:00:00
78290;1196;470;88;665606.0;2029-12-07 01:00:00
78291;481;438;91;389251.0;2029-12-07 02:00:00
78292;489;64;129;222641.0;2029-12-07 03:00:00
78293;116;221;98;72017.0;2029-12-07 04:00:00
78294;1977;214;159;66057.0;2029-12-07 05:00:00
78295;1569;108;184;161367.0;2029-12-07 06:00:00
78296;1247;233;320;549883.0;2029-12-07 07:00:00
78297;1508;45;209;174764.0;2029-12-07 08:00:00
78298;381;45;255;354964.0;2029-12-07 09:00:00
78299;355;234;386;913845.0;2029-12-07 10:00:00
78300;1204;234;451;361285.0;2029-12-07 11:00:00
78301;1725;380;209;890161.0;2029-12-07 12:00:00
78302;1159;380;195;941051.0;2029-12-07 13:00:00
78303;1776;488;453;573570.0;2029-12-07 14:00:00
78304;531;246;269;558632.0;2029-12-07 15:00:00
78305;120;200;61;19255.0;2029-12-07 16:00:00
78306;1516;127;152;833217.0;2029-12-07 17:00:00
78307;467;274;9;310877.0;2029-12-07 18:00:00
78308;501;162;137;78297.0;2029-12-07 19:00:00
78309;293;162;50;837500.0;2029-12-07 20:00:00
78310;641;48;12;373676.0;2029-12-07 21:00:00
78311;846;361;211;719740.0;2029-12-07 22:00:00
78312;68;300;122;;2029-12-07 23:00:00
78313;468;164;226;682408.0;2029-12-08 00:00:00
78314;1020;401;355;583061.0;2029-12-08 01:00:00
78315;1360;294;397;492858.0;2029-12-08 02:00:00
78316;480;117;344;289825.0;2029-12-08 03:00:00
78317;569;289;49;115742.0;2029-12-08 04:00:00
78318;1803;463;416;128490.0;2029-12-08 05:00:00
78319;1736;400;242;207986.0;2029-12-08 06:00:00
78320;261;489;470;797666.0;2029-12-08 07:00:00
78321;715;444;7;580732.0;2029-12-08 08:00:00
78322;9;309;338;857647.0;2029-12-08 09:00:00
78323;336;361;133;573226.0;2029-12-08 10:00:00
78324;452;161;250;885035.0;2029-12-08 11:00:00
78325;1667;40;347;584949.0;2029-12-08 12:00:00
78326;1145;132;310;550503.0;2029-12-08 13:00:00
78327;1016;57;77;568195.0;2029-12-08 14:00:00
78328;1372;34;491;452005.0;2029-12-08 15:00:00
78329;1632;41;277;599565.0;2029-12-08 16:00:00
78330;169;320;45;266367.0;2029-12-08 17:00:00
78331;1214;19;399;858872.0;2029-12-08 18:00:00
78332;1035;388;254;535522.0;2029-12-08 19:00:00
78333;1082;129;187;790892.0;2029-12-08 20:00:00
78334;595;434;228;603954.0;2029-12-08 21:00:00
78335;643;210;475;275809.0;2029-12-08 22:00:00
78336;1367;257;439;561261.0;2029-12-08 23:00:00
78337;646;261;28;234002.0;2029-12-09 00:00:00
78338;260;129;461;276409.0;2029-12-09 01:00:00
78339;1104;117;353;538672.0;2029-12-09 02:00:00
78340;1011;239;10;907387.0;2029-12-09 03:00:00
78341;408;316;406;155535.0;2029-12-09 04:00:00
78342;594;211;122;695075.0;2029-12-09 05:00:00
78343;1784;71;320;798680.0;2029-12-09 06:00:00
78344;1028;169;71;995243.0;2029-12-09 07:00:00
78345;1098;319;424;183473.0;2029-12-09 08:00:00
78346;1792;444;325;689180.0;2029-12-09 09:00:00
78347;470;182;340;780207.0;2029-12-09 10:00:00
78348;1973;173;432;32350.0;2029-12-09 11:00:00
78349;1524;197;78;635157.0;2029-12-09 12:00:00
