ID_produccion;ID_producto;Planta;ID_empleado;Kilos_producidos;Fecha
62062;428;Quellón;1636;1047;2028-01-30 21:00:00
62063;409;Calbuco;579;922;2028-01-30 22:00:00
62064;443;Quellón;392;790;2028-01-30 23:00:00
62065;93;Quellón;2187;1035;2028-01-31 00:00:00
62066;94;Puerto Montt;1083;829;2028-01-31 01:00:00
62067;2;Chinquihue;2859;1294;2028-01-31 02:00:00
62068;332;Hornopirén;2217;540;2028-01-31 03:00:00
62069;278;Puerto Montt;2477;1564;2028-01-31 04:00:00
62070;448;Hornopirén;1999;982;2028-01-31 05:00:00
62071;477;Puerto Montt;2278;316;2028-01-31 06:00:00
62072;177;Hornopirén;1372;1255;2028-01-31 07:00:00
62073;106;Quellón;212;1177;2028-01-31 08:00:00
62074;366;Chinquihue;1307;1024;2028-01-31 09:00:00
62075;150;Hornopirén;538;1050;2028-01-31 10:00:00
62076;249;Puerto Montt;2569;1147;2028-01-31 11:00:00
62077;197;Puerto Montt;711;1195;2028-01-31 12:00:00
62078;277;Hornopirén;2930;815;2028-01-31 13:00:00
62079;36;Hornopirén;787;1198;2028-01-31 14:00:00
62080;124;Chinquihue;960;944;2028-01-31 15:00:00
62081;285;Hornopirén;1722;1065;2028-01-31 16:00:00
62082;153;Hornopirén;2833;901;2028-01-31 17:00:00
62083;169;Puerto Montt;2799;1644;2028-01-31 18:00:00
62084;242;Puerto Montt;2847;1076;2028-01-31 19:00:00
62085;338;Quellón;2209;1130;2028-01-31 20:00:00
62086;283;Quellón;863;1451;2028-01-31 21:00:00
62087;194;Hornopirén;1227;732;2028-01-31 22:00:00
62088;268;Calbuco;639;1077;2028-01-31 23:00:00
62089;428;Calbuco;2224;1266;2028-02-01 00:00:00
62090;9;Calbuco;2245;838;2028-02-01 01:00:00
62091;153;Hornopirén;919;948;2028-02-01 02:00:00
62092;370;Chinquihue;687;969;2028-02-01 03:00:00
62093;163;Puerto Montt;2560;1207;2028-02-01 04:00:00
62094;218;Calbuco;1013;1375;2028-02-01 05:00:00
62095;56;Quellón;99;802;2028-02-01 06:00:00
62096;377;Calbuco;1167;1010;2028-02-01 07:00:00
62097;183;Quellón;311;1131;2028-02-01 08:00:00
62098;254;Chinquihue;1132;728;2028-02-01 09:00:00
62099;411;Quellón;173;913;2028-02-01 10:00:00
62100;234;Calbuco;1121;977;2028-02-01 11:00:00
62101;94;Quellón;27;535;2028-02-01 12:00:00
62102;46;Puerto Montt;1904;1068;2028-02-01 13:00:00
62103;496;Calbuco;2814;1343;2028-02-01 14:00:00
62104;344;Hornopirén;1236;1143;2028-02-01 15:00:00
62105;480;Quellón;952;884;2028-02-01 16:00:00
62106;423;Hornopirén;368;806;2028-02-01 17:00:00
62107;450;Chinquihue;771;776;2028-02-01 18:00:00
62108;412;Hornopirén;1981;966;2028-02-01 19:00:00
62109;114;Puerto Montt;1871;988;2028-02-01 20:00:00
62110;324;Puerto Montt;1718;1145;2028-02-01 21:00:00
62111;449;Puerto Montt;2888;1058;2028-02-01 22:00:00
62112;452;Hornopirén;2470;561;2028-02-01 23:00:00
62113;28;Puerto Montt;583;1242;2028-02-02 00:00:00
62114;233;Calbuco;2222;1002;2028-02-02 01:00:00
62115;380;Chinquihue;1197;565;2028-02-02 02:00:00
62116;487;Hornopirén;155;578;2028-02-02 03:00:00
62117;328;Hornopirén;2707;890;2028-02-02 04:00:00
62118;190;Quellón;2156;946;2028-02-02 05:00:00
62119;438;Hornopirén;1771;844;2028-02-02 06:00:00
62120;250;Calbuco;226;1032;2028-02-02 07:00:00
62121;53;Hornopirén;308;1126;2028-02-02 08:00:00
62122;310;Chinquihue;2333;975;2028-02-02 09:00:00
62123;341;Quellón;2612;1039;2028-02-02 10:00:00
62124;310;Calbuco;1465;919;2028-02-02 11:00:00
62125;253;Calbuco;2839;1200;2028-02-02 12:00:00
62126;281;Puerto Montt;2084;1210;2028-02-02 13:00:00
62127;405;Hornopirén;458;912;2028-02-02 14:00:00
62128;235;Quellón;301;470;2028-02-02 15:00:00
62129;449;Hornopirén;2964;758;2028-02-02 16:00:00
62130;66;Chinquihue;232;1098;2028-02-02 17:00:00
62131;373;Chinquihue;16;1435;2028-02-02 18:00:00
62132;223;Calbuco;1396;899;2028-02-02 19:00:00
62133;126;Hornopirén;2544;1215;2028-02-02 20:00:00
62134;196;Chinquihue;1482;906;2028-02-02 21:00:00
62135;59;Hornopirén;40;1648;2028-02-02 22:00:00
62136;142;Hornopirén;1919;1209;2028-02-02 23:00:00
62137;255;Puerto Montt;216;1278;2028-02-03 00:00:00
62138;202;Hornopirén;1512;796;2028-02-03 01:00:00
62139;497;Chinquihue;2366;1301;2028-02-03 02:00:00
62140;312;Puerto Montt;1567;578;2028-02-03 03:00:00
62141;27;Chinquihue;2305;912;2028-02-03 04:00:00
62142;385;Puerto Montt;2887;1020;2028-02-03 05:00:00
62143;418;Calbuco;804;1407;2028-02-03 06:00:00
62144;168;Hornopirén;2806;941;2028-02-03 07:00:00
62145;446;Puerto Montt;2977;876;2028-02-03 08:00:00
62146;21;Puerto Montt;1493;737;2028-02-03 09:00:00
62147;396;Quellón;396;792;2028-02-03 10:00:00
62148;433;Hornopirén;2315;787;2028-02-03 11:00:00
62149;281;Puerto Montt;1404;1164;2028-02-03 12:00:00
62150;365;Hornopirén;1782;657;2028-02-03 13:00:00
62151;445;Chinquihue;2039;1080;2028-02-03 14:00:00
62152;45;Chinquihue;2222;1072;2028-02-03 15:00:00
62153;186;Puerto Montt;2395;1588;2028-02-03 16:00:00
62154;100;Puerto Montt;902;1262;2028-02-03 17:00:00
62155;164;Puerto Montt;2810;1028;2028-02-03 18:00:00
62156;102;Puerto Montt;2676;706;2028-02-03 19:00:00
62157;137;Hornopirén;2618;915;2028-02-03 20:00:00
62158;489;Hornopirén;103;1307;2028-02-03 21:00:00
62159;194;Puerto Montt;2069;944;2028-02-03 22:00:00
62160;214;Chinquihue;1002;1230;2028-02-03 23:00:00
62161;203;Hornopirén;2684;1038;2028-02-04 00:00:00
62162;405;Quellón;1140;1329;2028-02-04 01:00:00
62163;203;Hornopirén;203;938;2028-02-04 02:00:00
62164;286;Puerto Montt;595;1230;2028-02-04 03:00:00
62165;419;Hornopirén;821;654;2028-02-04 04:00:00
62166;360;Chinquihue;1126;1376;2028-02-04 05:00:00
62167;164;Calbuco;738;545;2028-02-04 06:00:00
62168;353;Hornopirén;494;1003;2028-02-04 07:00:00
62169;266;Quellón;63;892;2028-02-04 08:00:00
62170;35;Hornopirén;1252;1169;2028-02-04 09:00:00
62171;11;Chinquihue;1207;701;2028-02-04 10:00:00
62172;279;Puerto Montt;2838;441;2028-02-04 11:00:00
62173;124;Puerto Montt;1502;1050;2028-02-04 12:00:00
62174;61;Calbuco;53;1503;2028-02-04 13:00:00
62175;468;Chinquihue;138;658;2028-02-04 14:00:00
62176;479;Calbuco;2674;507;2028-02-04 15:00:00
62177;12;Calbuco;1554;1296;2028-02-04 16:00:00
62178;37;Calbuco;2663;837;2028-02-04 17:00:00
62179;46;Hornopirén;1734;1341;2028-02-04 18:00:00
62180;90;Quellón;1149;1572;2028-02-04 19:00:00
62181;472;Quellón;2054;498;2028-02-04 20:00:00
62182;464;Calbuco;72;1140;2028-02-04 21:00:00
62183;217;Calbuco;2916;929;2028-02-04 22:00:00
62184;416;Chinquihue;2697;922;2028-02-04 23:00:00
62185;148;Quellón;2805;1296;2028-02-05 00:00:00
62186;44;Puerto Montt;1776;984;2028-02-05 01:00:00
62187;26;Hornopirén;1772;1303;2028-02-05 02:00:00
62188;197;Calbuco;1605;1215;2028-02-05 03:00:00
62189;407;Hornopirén;770;989;2028-02-05 04:00:00
62190;425;Puerto Montt;1522;821;2028-02-05 05:00:00
62191;294;Puerto Montt;595;910;2028-02-05 06:00:00
62192;217;Calbuco;765;1200;2028-02-05 07:00:00
62193;355;Hornopirén;2018;914;2028-02-05 08:00:00
62194;153;Chinquihue;1097;1212;2028-02-05 09:00:00
62195;349;Chinquihue;1262;813;2028-02-05 10:00:00
62196;257;Quellón;541;876;2028-02-05 11:00:00
62197;408;Hornopirén;2568;1005;2028-02-05 12:00:00
62198;406;Hornopirén;151;387;2028-02-05 13:00:00
62199;19;Hornopirén;695;1142;2028-02-05 14:00:00
62200;193;Puerto Montt;12;855;2028-02-05 15:00:00
62201;264;Hornopirén;2443;1414;2028-02-05 16:00:00
62202;400;Quellón;1913;934;2028-02-05 17:00:00
62203;259;Chinquihue;516;804;2028-02-05 18:00:00
62204;230;Hornopirén;1192;1281;2028-02-05 19:00:00
62205;470;Puerto Montt;1832;1275;2028-02-05 20:00:00
62206;153;Calbuco;2260;694;2028-02-05 21:00:00
62207;195;Hornopirén;872;1249;2028-02-05 22:00:00
62208;125;Quellón;1873;865;2028-02-05 23:00:00
62209;127;Quellón;2032;985;2028-02-06 00:00:00
62210;333;Chinquihue;1354;1105;2028-02-06 01:00:00
62211;299;Calbuco;1759;713;2028-02-06 02:00:00
62212;409;Hornopirén;267;1078;2028-02-06 03:00:00
62213;266;Puerto Montt;517;1089;2028-02-06 04:00:00
62214;224;Calbuco;1514;853;2028-02-06 05:00:00
62215;54;Chinquihue;555;1026;2028-02-06 06:00:00
62216;36;Chinquihue;1244;1238;2028-02-06 07:00:00
62217;105;Calbuco;756;1664;2028-02-06 08:00:00
62218;463;Chinquihue;860;852;2028-02-06 09:00:00
62219;100;Calbuco;2602;1203;2028-02-06 10:00:00
62220;66;Calbuco;2562;1594;2028-02-06 11:00:00
62221;221;Chinquihue;769;908;2028-02-06 12:00:00
62222;152;Calbuco;1098;1369;2028-02-06 13:00:00
62223;483;Puerto Montt;329;1106;2028-02-06 14:00:00
62224;46;Puerto Montt;81;1100;2028-02-06 15:00:00
62225;347;Hornopirén;1328;427;2028-02-06 16:00:00
62226;351;Chinquihue;624;1086;2028-02-06 17:00:00
62227;250;Calbuco;2358;1291;2028-02-06 18:00:00
62228;468;Calbuco;2933;1253;2028-02-06 19:00:00
62229;313;Chinquihue;320;865;2028-02-06 20:00:00
62230;200;Puerto Montt;1453;1141;2028-02-06 21:00:00
62231;384;Chinquihue;306;1094;2028-02-06 22:00:00
62232;220;Calbuco;2888;1170;2028-02-06 23:00:00
62233;55;Quellón;95;1279;2028-02-07 00:00:00
62234;150;Chinquihue;376;930;2028-02-07 01:00:00
62235;396;Chinquihue;1263;1186;2028-02-07 02:00:00
62236;343;Hornopirén;1959;610;2028-02-07 03:00:00
62237;423;Calbuco;742;1010;2028-02-07 04:00:00
62238;54;Hornopirén;651;829;2028-02-07 05:00:00
62239;242;Quellón;402;961;2028-02-07 06:00:00
62240;299;Puerto Montt;1651;1280;2028-02-07 07:00:00
62241;467;Quellón;255;966;2028-02-07 08:00:00
62242;492;Chinquihue;828;1275;2028-02-07 09:00:00
62243;221;Hornopirén;2748;676;2028-02-07 10:00:00
62244;35;Hornopirén;2121;688;2028-02-07 11:00:00
62245;295;Hornopirén;1573;1279;2028-02-07 12:00:00
62246;301;Quellón;1132;1067;2028-02-07 13:00:00
62247;458;Calbuco;1515;1277;2028-02-07 14:00:00
62248;405;Puerto Montt;648;1008;2028-02-07 15:00:00
62249;410;Quellón;61;921;2028-02-07 16:00:00
62250;63;Hornopirén;2036;585;2028-02-07 17:00:00
62251;342;Hornopirén;1485;1132;2028-02-07 18:00:00
62252;297;Chinquihue;2315;1050;2028-02-07 19:00:00
62253;175;Calbuco;666;839;2028-02-07 20:00:00
62254;14;Quellón;1249;904;2028-02-07 21:00:00
62255;115;Calbuco;946;1454;2028-02-07 22:00:00
62256;242;Chinquihue;1351;1073;2028-02-07 23:00:00
62257;485;Calbuco;1411;1052;2028-02-08 00:00:00
62258;18;Hornopirén;727;977;2028-02-08 01:00:00
62259;104;Calbuco;272;797;2028-02-08 02:00:00
62260;8;Quellón;2340;1185;2028-02-08 03:00:00
62261;451;Chinquihue;221;901;2028-02-08 04:00:00
62262;467;Calbuco;984;948;2028-02-08 05:00:00
62263;279;Quellón;2799;1381;2028-02-08 06:00:00
62264;19;Chinquihue;1469;1108;2028-02-08 07:00:00
62265;42;Puerto Montt;1291;1223;2028-02-08 08:00:00
62266;121;Hornopirén;559;823;2028-02-08 09:00:00
62267;247;Hornopirén;1446;837;2028-02-08 10:00:00
62268;133;Calbuco;2002;1179;2028-02-08 11:00:00
62269;1;Calbuco;187;1202;2028-02-08 12:00:00
62270;259;Quellón;641;781;2028-02-08 13:00:00
62271;173;Calbuco;107;751;2028-02-08 14:00:00
62272;85;Puerto Montt;1232;1067;2028-02-08 15:00:00
62273;131;Calbuco;1289;936;2028-02-08 16:00:00
62274;104;Calbuco;1029;539;2028-02-08 17:00:00
62275;249;Chinquihue;2843;1247;2028-02-08 18:00:00
62276;23;Hornopirén;1149;1039;2028-02-08 19:00:00
62277;352;Chinquihue;2972;1129;2028-02-08 20:00:00
62278;276;Quellón;92;514;2028-02-08 21:00:00
62279;450;Quellón;2163;626;2028-02-08 22:00:00
62280;350;Puerto Montt;1325;1091;2028-02-08 23:00:00
62281;400;Puerto Montt;1952;822;2028-02-09 00:00:00
62282;27;Calbuco;430;854;2028-02-09 01:00:00
62283;434;Puerto Montt;1530;1178;2028-02-09 02:00:00
62284;88;Calbuco;1084;815;2028-02-09 03:00:00
62285;125;Calbuco;2387;990;2028-02-09 04:00:00
62286;179;Chinquihue;9;1222;2028-02-09 05:00:00
62287;360;Chinquihue;2704;1169;2028-02-09 06:00:00
62288;461;Calbuco;1622;814;2028-02-09 07:00:00
62289;138;Quellón;2635;750;2028-02-09 08:00:00
62290;99;Chinquihue;2340;1092;2028-02-09 09:00:00
62291;481;Hornopirén;2496;859;2028-02-09 10:00:00
62292;87;Chinquihue;1332;1040;2028-02-09 11:00:00
62293;39;Hornopirén;1156;1281;2028-02-09 12:00:00
62294;316;Hornopirén;1828;1111;2028-02-09 13:00:00
62295;119;Quellón;1111;584;2028-02-09 14:00:00
62296;323;Calbuco;2457;553;2028-02-09 15:00:00
62297;261;Puerto Montt;746;971;2028-02-09 16:00:00
62298;362;Puerto Montt;413;1054;2028-02-09 17:00:00
62299;431;Hornopirén;874;1459;2028-02-09 18:00:00
62300;49;Calbuco;2799;1037;2028-02-09 19:00:00
62301;482;Quellón;1866;724;2028-02-09 20:00:00
62302;392;Puerto Montt;2901;1264;2028-02-09 21:00:00
62303;117;Hornopirén;12;1124;2028-02-09 22:00:00
62304;273;Quellón;2622;1256;2028-02-09 23:00:00
62305;119;Chinquihue;1963;1218;2028-02-10 00:00:00
62306;300;Chinquihue;66;1090;2028-02-10 01:00:00
62307;338;Puerto Montt;2312;672;2028-02-10 02:00:00
62308;382;Quellón;504;839;2028-02-10 03:00:00
62309;422;Hornopirén;997;873;2028-02-10 04:00:00
62310;367;Puerto Montt;789;539;2028-02-10 05:00:00
62311;48;Chinquihue;170;1057;2028-02-10 06:00:00
62312;382;Quellón;2761;729;2028-02-10 07:00:00
62313;195;Calbuco;800;871;2028-02-10 08:00:00
62314;331;Quellón;875;1316;2028-02-10 09:00:00
62315;339;Calbuco;611;1118;2028-02-10 10:00:00
62316;166;Puerto Montt;1997;964;2028-02-10 11:00:00
62317;354;Chinquihue;1996;1083;2028-02-10 12:00:00
62318;287;Puerto Montt;2439;111;2028-02-10 13:00:00
62319;337;Quellón;2325;1027;2028-02-10 14:00:00
62320;291;Hornopirén;611;757;2028-02-10 15:00:00
62321;228;Chinquihue;2758;1138;2028-02-10 16:00:00
62322;309;Chinquihue;2084;1251;2028-02-10 17:00:00
62323;29;Hornopirén;2710;757;2028-02-10 18:00:00
62324;239;Quellón;932;764;2028-02-10 19:00:00
62325;273;Quellón;1205;997;2028-02-10 20:00:00
62326;373;Quellón;2568;740;2028-02-10 21:00:00
62327;376;Chinquihue;2388;992;2028-02-10 22:00:00
62328;27;Hornopirén;1506;827;2028-02-10 23:00:00
62329;446;Hornopirén;714;1037;2028-02-11 00:00:00
62330;481;Puerto Montt;754;852;2028-02-11 01:00:00
62331;461;Hornopirén;1319;996;2028-02-11 02:00:00
62332;402;Quellón;2699;1288;2028-02-11 03:00:00
62333;153;Puerto Montt;1699;281;2028-02-11 04:00:00
62334;205;Chinquihue;366;1149;2028-02-11 05:00:00
62335;199;Hornopirén;2513;838;2028-02-11 06:00:00
62336;12;Quellón;1598;956;2028-02-11 07:00:00
62337;159;Hornopirén;318;1176;2028-02-11 08:00:00
62338;423;Puerto Montt;2222;832;2028-02-11 09:00:00
62339;225;Puerto Montt;2938;607;2028-02-11 10:00:00
62340;209;Calbuco;1967;724;2028-02-11 11:00:00
62341;190;Quellón;2280;661;2028-02-11 12:00:00
62342;360;Chinquihue;979;979;2028-02-11 13:00:00
62343;182;Chinquihue;2924;791;2028-02-11 14:00:00
62344;100;Hornopirén;2542;1041;2028-02-11 15:00:00
62345;484;Calbuco;2213;1123;2028-02-11 16:00:00
62346;354;Chinquihue;2430;1096;2028-02-11 17:00:00
62347;498;Puerto Montt;412;858;2028-02-11 18:00:00
62348;8;Calbuco;2549;909;2028-02-11 19:00:00
62349;424;Chinquihue;56;981;2028-02-11 20:00:00
62350;488;Chinquihue;2044;727;2028-02-11 21:00:00
62351;253;Chinquihue;1695;1150;2028-02-11 22:00:00
62352;151;Chinquihue;1293;1106;2028-02-11 23:00:00
62353;319;Chinquihue;1860;810;2028-02-12 00:00:00
62354;212;Chinquihue;2776;857;2028-02-12 01:00:00
62355;276;Chinquihue;2690;1116;2028-02-12 02:00:00
62356;111;Hornopirén;1715;1157;2028-02-12 03:00:00
62357;498;Chinquihue;215;945;2028-02-12 04:00:00
62358;242;Calbuco;590;983;2028-02-12 05:00:00
62359;87;Hornopirén;177;795;2028-02-12 06:00:00
62360;476;Chinquihue;954;-1266;2028-02-12 07:00:00
62361;126;Chinquihue;144;1255;2028-02-12 08:00:00
62362;459;Chinquihue;2912;582;2028-02-12 09:00:00
62363;407;Hornopirén;2543;998;2028-02-12 10:00:00
62364;97;Hornopirén;4;-742;2028-02-12 11:00:00
62365;454;Hornopirén;1742;651;2028-02-12 12:00:00
62366;234;Quellón;1113;946;2028-02-12 13:00:00
62367;202;Puerto Montt;2248;1344;2028-02-12 14:00:00
62368;66;Puerto Montt;2470;993;2028-02-12 15:00:00
62369;116;Puerto Montt;1750;1216;2028-02-12 16:00:00
62370;480;Puerto Montt;753;1056;2028-02-12 17:00:00
62371;227;Hornopirén;209;1128;2028-02-12 18:00:00
62372;138;Hornopirén;1151;1434;2028-02-12 19:00:00
62373;161;Puerto Montt;269;780;2028-02-12 20:00:00
62374;321;Chinquihue;2587;1180;2028-02-12 21:00:00
62375;253;Calbuco;2335;1266;2028-02-12 22:00:00
62376;117;Chinquihue;1355;1192;2028-02-12 23:00:00
62377;274;Hornopirén;1943;840;2028-02-13 00:00:00
62378;162;Puerto Montt;1673;1259;2028-02-13 01:00:00
62379;360;Hornopirén;1104;732;2028-02-13 02:00:00
62380;8;Chinquihue;2007;857;2028-02-13 03:00:00
62381;98;Hornopirén;2388;1054;2028-02-13 04:00:00
62382;497;Quellón;781;1116;2028-02-13 05:00:00
62383;216;Quellón;725;975;2028-02-13 06:00:00
62384;375;Calbuco;2405;853;2028-02-13 07:00:00
62385;243;Calbuco;1090;1356;2028-02-13 08:00:00
62386;69;Quellón;313;821;2028-02-13 09:00:00
62387;390;Puerto Montt;1493;1375;2028-02-13 10:00:00
62388;72;Calbuco;2451;1034;2028-02-13 11:00:00
62389;365;Quellón;2307;1060;2028-02-13 12:00:00
62390;100;Hornopirén;522;1116;2028-02-13 13:00:00
62391;13;Calbuco;320;1022;2028-02-13 14:00:00
62392;170;Quellón;1340;785;2028-02-13 15:00:00
62393;278;Calbuco;2821;818;2028-02-13 16:00:00
62394;96;Puerto Montt;2477;1360;2028-02-13 17:00:00
62395;412;Quellón;1660;1024;2028-02-13 18:00:00
62396;488;Puerto Montt;2934;-943;2028-02-13 19:00:00
62397;66;Chinquihue;2318;1359;2028-02-13 20:00:00
62398;158;Calbuco;1310;1291;2028-02-13 21:00:00
62399;4;Hornopirén;856;1083;2028-02-13 22:00:00
62400;151;Quellón;326;1331;2028-02-13 23:00:00
62401;36;Chinquihue;1767;1026;2028-02-14 00:00:00
62402;229;Puerto Montt;2896;1137;2028-02-14 01:00:00
62403;33;Puerto Montt;1411;1167;2028-02-14 02:00:00
62404;418;Calbuco;1278;1271;2028-02-14 03:00:00
62405;456;Calbuco;143;914;2028-02-14 04:00:00
62406;80;Quellón;293;745;2028-02-14 05:00:00
62407;315;Quellón;1815;1276;2028-02-14 06:00:00
62408;75;Calbuco;2354;810;2028-02-14 07:00:00
62409;307;Calbuco;1326;816;2028-02-14 08:00:00
62410;452;Hornopirén;2701;681;2028-02-14 09:00:00
62411;309;Chinquihue;1748;924;2028-02-14 10:00:00
62412;442;Quellón;1376;757;2028-02-14 11:00:00
62413;12;Chinquihue;2988;1393;2028-02-14 12:00:00
62414;38;Quellón;1509;1392;2028-02-14 13:00:00
62415;459;Puerto Montt;2424;1132;2028-02-14 14:00:00
62416;243;Chinquihue;208;1306;2028-02-14 15:00:00
62417;189;Chinquihue;2004;946;2028-02-14 16:00:00
62418;426;Calbuco;1490;948;2028-02-14 17:00:00
62419;181;Chinquihue;1400;625;2028-02-14 18:00:00
62420;235;Puerto Montt;1967;1124;2028-02-14 19:00:00
62421;7;Quellón;1974;1164;2028-02-14 20:00:00
62422;465;Quellón;2447;613;2028-02-14 21:00:00
62423;206;Calbuco;1801;854;2028-02-14 22:00:00
62424;217;Chinquihue;2651;1083;2028-02-14 23:00:00
62425;227;Hornopirén;201;1382;2028-02-15 00:00:00
62426;275;Quellón;2862;919;2028-02-15 01:00:00
62427;312;Quellón;2364;985;2028-02-15 02:00:00
62428;27;Calbuco;622;1133;2028-02-15 03:00:00
62429;403;Puerto Montt;1679;952;2028-02-15 04:00:00
62430;60;Hornopirén;2540;1410;2028-02-15 05:00:00
62431;303;Chinquihue;306;1106;2028-02-15 06:00:00
62432;348;Calbuco;999;709;2028-02-15 07:00:00
62433;305;Hornopirén;1851;1220;2028-02-15 08:00:00
62434;201;Quellón;1933;1106;2028-02-15 09:00:00
62435;138;Calbuco;738;1153;2028-02-15 10:00:00
62436;7;Hornopirén;2140;1168;2028-02-15 11:00:00
62437;146;Chinquihue;2557;738;2028-02-15 12:00:00
62438;322;Chinquihue;612;847;2028-02-15 13:00:00
62439;349;Puerto Montt;2543;811;2028-02-15 14:00:00
62440;197;Hornopirén;968;982;2028-02-15 15:00:00
62441;368;Chinquihue;2743;1137;2028-02-15 16:00:00
62442;218;Hornopirén;161;1274;2028-02-15 17:00:00
62443;492;Hornopirén;1057;698;2028-02-15 18:00:00
62444;451;Puerto Montt;1420;984;2028-02-15 19:00:00
62445;277;Chinquihue;892;1217;2028-02-15 20:00:00
62446;41;Calbuco;2872;1400;2028-02-15 21:00:00
62447;91;Quellón;599;778;2028-02-15 22:00:00
62448;226;Hornopirén;2176;1223;2028-02-15 23:00:00
62449;350;Chinquihue;2188;1128;2028-02-16 00:00:00
62450;354;Calbuco;881;771;2028-02-16 01:00:00
62451;66;Chinquihue;1115;1240;2028-02-16 02:00:00
62452;491;Puerto Montt;1037;1141;2028-02-16 03:00:00
62453;179;Quellón;2758;618;2028-02-16 04:00:00
62454;65;Calbuco;2534;1027;2028-02-16 05:00:00
62455;100;Calbuco;1133;1067;2028-02-16 06:00:00
62456;34;Calbuco;773;702;2028-02-16 07:00:00
62457;14;Chinquihue;2518;1038;2028-02-16 08:00:00
62458;289;Calbuco;2526;638;2028-02-16 09:00:00
62459;460;Hornopirén;318;1205;2028-02-16 10:00:00
62460;242;Chinquihue;198;1203;2028-02-16 11:00:00
62461;342;Quellón;2081;1072;2028-02-16 12:00:00
62462;424;Puerto Montt;329;1318;2028-02-16 13:00:00
62463;148;Puerto Montt;2482;639;2028-02-16 14:00:00
62464;209;Quellón;892;909;2028-02-16 15:00:00
62465;194;Chinquihue;1986;1179;2028-02-16 16:00:00
62466;318;Chinquihue;919;991;2028-02-16 17:00:00
62467;424;Chinquihue;1564;1133;2028-02-16 18:00:00
62468;290;Puerto Montt;237;1352;2028-02-16 19:00:00
62469;465;Quellón;601;900;2028-02-16 20:00:00
62470;244;Puerto Montt;2845;806;2028-02-16 21:00:00
62471;185;Puerto Montt;2140;1200;2028-02-16 22:00:00
62472;41;Calbuco;111;1344;2028-02-16 23:00:00
62473;105;Quellón;402;540;2028-02-17 00:00:00
62474;22;Chinquihue;1795;934;2028-02-17 01:00:00
62475;302;Hornopirén;2132;1113;2028-02-17 02:00:00
62476;298;Hornopirén;258;1210;2028-02-17 03:00:00
62477;297;Hornopirén;1926;1270;2028-02-17 04:00:00
62478;230;Chinquihue;222;1269;2028-02-17 05:00:00
62479;311;Chinquihue;2001;626;2028-02-17 06:00:00
62480;15;Quellón;2272;922;2028-02-17 07:00:00
62481;345;Chinquihue;255;995;2028-02-17 08:00:00
62482;198;Hornopirén;1065;1177;2028-02-17 09:00:00
62483;361;Calbuco;2189;931;2028-02-17 10:00:00
62484;34;Calbuco;364;1055;2028-02-17 11:00:00
62485;174;Calbuco;1101;958;2028-02-17 12:00:00
62486;385;Hornopirén;861;1178;2028-02-17 13:00:00
62487;141;Chinquihue;816;631;2028-02-17 14:00:00
62488;147;Chinquihue;1383;751;2028-02-17 15:00:00
62489;124;Calbuco;1485;695;2028-02-17 16:00:00
62490;137;Chinquihue;1952;855;2028-02-17 17:00:00
62491;168;Hornopirén;1616;764;2028-02-17 18:00:00
62492;153;Hornopirén;607;832;2028-02-17 19:00:00
62493;423;Chinquihue;2665;945;2028-02-17 20:00:00
62494;178;Quellón;397;953;2028-02-17 21:00:00
62495;102;Hornopirén;234;838;2028-02-17 22:00:00
62496;393;Chinquihue;433;913;2028-02-17 23:00:00
62497;313;Quellón;452;1072;2028-02-18 00:00:00
62498;270;Calbuco;2186;1055;2028-02-18 01:00:00
62499;339;Quellón;2877;888;2028-02-18 02:00:00
62500;322;Quellón;1131;1531;2028-02-18 03:00:00
62501;381;Puerto Montt;2571;863;2028-02-18 04:00:00
62502;363;Puerto Montt;2756;1538;2028-02-18 05:00:00
62503;181;Hornopirén;2297;1028;2028-02-18 06:00:00
62504;73;Puerto Montt;435;1129;2028-02-18 07:00:00
62505;440;Hornopirén;226;703;2028-02-18 08:00:00
62506;291;Chinquihue;2413;1017;2028-02-18 09:00:00
62507;276;Calbuco;1835;1596;2028-02-18 10:00:00
62508;339;Puerto Montt;599;1040;2028-02-18 11:00:00
62509;123;Hornopirén;1156;1101;2028-02-18 12:00:00
62510;213;Hornopirén;2099;778;2028-02-18 13:00:00
62511;188;Quellón;2052;814;2028-02-18 14:00:00
62512;353;Calbuco;2976;1160;2028-02-18 15:00:00
62513;58;Chinquihue;941;1017;2028-02-18 16:00:00
62514;440;Hornopirén;616;998;2028-02-18 17:00:00
62515;61;Puerto Montt;2709;708;2028-02-18 18:00:00
62516;438;Puerto Montt;234;1000;2028-02-18 19:00:00
62517;76;Calbuco;532;1512;2028-02-18 20:00:00
62518;292;Chinquihue;2256;824;2028-02-18 21:00:00
62519;363;Puerto Montt;2392;748;2028-02-18 22:00:00
62520;308;Quellón;178;952;2028-02-18 23:00:00
62521;186;Hornopirén;628;822;2028-02-19 00:00:00
62522;2;Calbuco;2519;1118;2028-02-19 01:00:00
62523;388;Quellón;2989;1174;2028-02-19 02:00:00
62524;375;Quellón;1662;1153;2028-02-19 03:00:00
62525;125;Hornopirén;241;1385;2028-02-19 04:00:00
62526;457;Quellón;76;915;2028-02-19 05:00:00
62527;65;Hornopirén;2550;1127;2028-02-19 06:00:00
62528;255;Calbuco;2637;1091;2028-02-19 07:00:00
62529;155;Hornopirén;2034;998;2028-02-19 08:00:00
